company_nature,stock_id,stock_name,stock_website
国有企业,000998.SZ,隆平高科,http://www.lpht.com.cn 
国有企业,000999.SZ,华润三九,http://www.999.com.cn 
民营企业,001696.SZ,宗申动力,http://www.zsengine.com 
国有企业,001872.SZ,招商港口,http://www.szcwh.com 
未知,001896.SZ,豫能控股,http://www.yuneng.com.cn 
国有企业,001914.SZ,招商积余,http://www.cmpo1914.com 
国有企业,001965.SZ,招商公路,http://www.cmexpressway.com 
国有企业,001979.SZ,招商蛇口,http://www.cmsk1979.com 
民营相对控股企业,002001.SZ,新和成,http://www.cnhu.com 
民营相对控股企业,002002.SZ,鸿达兴业,http://www.002002.cn 
民营企业,002003.SZ,伟星股份,http://www.weixing.cn 
民营企业,002004.SZ,华邦健康,http://www.huapont.com.cn 
民营企业,002005.SZ,*ST德豪,http://www.electech.com.cn 
民营相对控股企业,002006.SZ,精功科技,http://www.jgtec.com.cn 
民营相对控股企业,002007.SZ,华兰生物,http://www.hualanbio.com 
民营企业,002008.SZ,大族激光,http://www.hanslaser.com 
民营相对控股企业,002009.SZ,天奇股份,http://www.chinaconveyor.com 
民营企业,002010.SZ,传化智联,http://www.transfarzl.com 
民营企业,002011.SZ,盾安环境,http://www.dunan.net 
民营相对控股企业,002012.SZ,凯恩股份,http://www.zjkan.com 
国有企业,002013.SZ,中航机电,http://www.avicem.com 
民营相对控股企业,002014.SZ,永新股份,http://www.novel.com.cn 
中外合资企业,002015.SZ,协鑫能科,http://www.gcl-et.com 
民营企业,002016.SZ,世荣兆业,http://www.shirongzhaoye.com 
国有企业,002017.SZ,东信和平,http://www.eastcompeace.com 
民营企业,002019.SZ,亿帆医药,http://www.yifanyy.com 
民营相对控股企业,002020.SZ,京新药业,http://www.jingxinpharm.com 
民营企业,002021.SZ,ST中捷,http://www.zoje.com 
民营相对控股企业,002022.SZ,科华生物,http://www.skhb.com 
民营企业,002023.SZ,海特高新,http://www.schtgx.com 
民营企业,002024.SZ,苏宁易购,"http://www.suning.cn,www.suning.com "
国有企业,002025.SZ,航天电器,http://www.gzhtdq.com.cn 
民营相对控股企业,002026.SZ,山东威达,http://www.weidapeacock.com 
中外合资企业,002027.SZ,分众传媒,http://www.focusmedia.cn 
民营相对控股企业,002028.SZ,思源电气,http://www.sieyuan.com 
民营企业,002029.SZ,七匹狼,http://www.septwolves.com 
国有企业,002030.SZ,达安基因,http://www.daangene.com 
民营企业,002031.SZ,巨轮智能,http://www.greatoo.com 
中外合资企业,002032.SZ,苏泊尔,http://www.supor.com.cn 
民营企业,002033.SZ,丽江股份,http://www.ltg.cn 
民营企业,002034.SZ,旺能环境,http://www.wannaenergy.com 
民营企业,002035.SZ,华帝股份,http://www.vatti.com.cn 
民营企业,002036.SZ,联创电子,http://www.lcetron.com 
国有企业,002037.SZ,保利联合,http://www.gzjiulian.com 
未知,002038.SZ,双鹭药业,http://www.slpharm.com.cn 
国有企业,002039.SZ,黔源电力,http://www.gzqydl.cn 
未知,002040.SZ,南京港,http://www.nj-port.com 
民营相对控股企业,002041.SZ,登海种业,http://www.sddhzy.com 
民营相对控股企业,002042.SZ,华孚时尚,http://www.huafuyarn.com 
民营企业,002043.SZ,兔宝宝,http://www.dhwooden.com 
民营企业,002044.SZ,美年健康,http://www.health-100.cn 
民营相对控股企业,002045.SZ,国光电器,http://www.ggec.com.cn 
国有企业,002046.SZ,轴研科技,http://www.sinomach-pi.cn 
未知,002047.SZ,宝鹰股份,http://www.szby.cn 
民营企业,002048.SZ,宁波华翔,http://www.nbhx.com.cn 
国有企业,002049.SZ,紫光国微,http://www.gosinoic.com 
民营企业,002050.SZ,三花智控,http://www.zjshc.com 
国有企业,002051.SZ,中工国际,http://www.camce.com.cn 
民营企业,002052.SZ,*ST同洲,http://www.coship.com 
未知,002053.SZ,云南能投,http://www.cnyeic.com 
民营相对控股企业,002054.SZ,德美化工,http://www.dymatic.com 
民营企业,002055.SZ,得润电子,http://www.deren.com 
民营企业,002056.SZ,横店东磁,http://www.chinadmegc.com 
国有企业,002057.SZ,中钢天源,http://www.ty-magnet.com 
民营企业,002058.SZ,威尔泰,http://www.welltech.cn 
国有企业,002059.SZ,云南旅游,http://www.ynlygf.com 
未知,002060.SZ,粤水电,http://www.gdsdej.com 
未知,002061.SZ,浙江交科,http://www.zjjiaoke.com 
民营企业,002062.SZ,宏润建设,http://www.chinahongrun.com 
国有企业,002063.SZ,远光软件,http://www.ygsoft.com 
民营企业,002064.SZ,华峰氨纶,http://www.spandex.com.cn 
民营企业,002065.SZ,东华软件,http://www.dhcc.com.cn 
国有企业,002066.SZ,瑞泰科技,http://www.bjruitai.com 
民营企业,002067.SZ,景兴纸业,http://www.zjjxjt.com 
未知,002068.SZ,黑猫股份,http://www.jx-blackcat.com 
民营企业,002069.SZ,獐子岛,http://www.zhangzidao.com 
民营企业,002071.SZ,*ST长城,http://www.chinaccys.com 
民营企业,002072.SZ,ST凯瑞,http:// 
民营企业,002073.SZ,软控股份,http://www.mesnac.com 
民营企业,002074.SZ,国轩高科,http://www.gotion.com.cn 
民营相对控股企业,002075.SZ,沙钢股份,http://www.shaganggf.com 
民营企业,002076.SZ,*ST雪莱,http://www.cnlight.com 
未知,002077.SZ,*ST大港,http://www.dggf.cn 
民营企业,002078.SZ,太阳纸业,http://www.sunpapergroup.com 
民营相对控股企业,002079.SZ,苏州固锝,http://www.goodark.com 
国有企业,002080.SZ,中材科技,http://www.sinomatech.com 
民营相对控股企业,002081.SZ,金螳螂,http://www.goldmantis.com 
民营企业,002082.SZ,万邦德,http://www.wepon.com.cn 
民营企业,002083.SZ,孚日股份,http://www.sunvim.com 
中外合资企业,002084.SZ,海鸥住工,http://www.seagullgroup.cn 
民营企业,002085.SZ,万丰奥威,http://www.wfaw.com.cn 
民营企业,002086.SZ,*ST东洋,http://www.dfhy.cc 
未知,002087.SZ,新野纺织,http://www.xinye-tex.com 
中外合资企业,002088.SZ,鲁阳节能,http://www.luyang.com 
民营企业,002089.SZ,*ST新海,http://www.nsu.com.cn 
民营企业,002090.SZ,金智科技,http://www.wiscom.com.cn 
未知,002091.SZ,江苏国泰,http://www.gtiggm.com 
未知,002092.SZ,中泰化学,http://www.zthx.com 
民营相对控股企业,002093.SZ,国脉科技,http://www.gmiot.com 
民营企业,002094.SZ,青岛金王,http://www.chinakingking.com 
民营企业,002095.SZ,生意宝,http://www.corp.netsun.com 
未知,002096.SZ,南岭民爆,http://www.hnnlmb.com 
未知,002097.SZ,山河智能,http://www.sunward.com.cn 
民营相对控股企业,002098.SZ,浔兴股份,http://www.sbszipper.com 
民营相对控股企业,002099.SZ,海翔药业,http://www.hisoar.com 
未知,002100.SZ,天康生物,http://www.tcsw.com.cn 
未知,002101.SZ,广东鸿图,http://www.ght-china.com 
民营相对控股企业,002102.SZ,ST冠福,http://www.guanfu.com 
民营企业,002103.SZ,广博股份,http://www.guangbo.net 
民营企业,002104.SZ,恒宝股份,http://www.hengbao.com 
中外合资企业,002105.SZ,信隆健康,http://www.hlcorp.com 
国有企业,002106.SZ,莱宝高科,http://www.laibao.com.cn 
民营相对控股企业,002107.SZ,沃华医药,http://www.wohua.cn 
民营相对控股企业,002108.SZ,沧州明珠,http://www.cz-mz.com 
未知,002109.SZ,兴化股份,http://www.snxhchem.com 
未知,002110.SZ,三钢闽光,http://www.sgmg.com.cn 
民营相对控股企业,002111.SZ,威海广泰,http://www.guangtai.com.cn 
未知,002112.SZ,三变科技,http://www.sanbian.cn 
民营相对控股企业,002113.SZ,*ST天润,http://www.trfz.com 
未知,002114.SZ,罗平锌电,http://www.lpxdgf.cn 
民营相对控股企业,002115.SZ,三维通信,http://www.sunwave.com.cn 
国有企业,002116.SZ,中国海诚,http://www.haisum.com 
民营企业,002117.SZ,东港股份,http://www.tungkong.com.cn 
民营企业,002118.SZ,紫鑫药业,http://www.jilinzixin.com.cn 
民营企业,002119.SZ,康强电子,http://www.kangqiang.com 
民营企业,002120.SZ,韵达股份,http://www.yundaex.com 
民营企业,002121.SZ,*ST科陆,http://www.szclou.com 
民营企业,002122.SZ,*ST天马,http://www.tianma-group.net 
民营企业,002123.SZ,梦网集团,http://www.montnets.com 
民营企业,002124.SZ,天邦股份,http://www.tianbang.com 
未知,002125.SZ,湘潭电化,http://www.chinaemd.com 
民营企业,002126.SZ,银轮股份,http://www.yinlun.cn 
民营企业,002127.SZ,南极电商,http://www.nanjids.com 
国有企业,002128.SZ,露天煤业,http://www.nmghlhltmy.com 
未知,002129.SZ,中环股份,http://www.tjsemi.com 
民营企业,002130.SZ,沃尔核材,http://www.woer.com 
民营企业,002131.SZ,利欧股份,http://www.leogroup.cn 
民营相对控股企业,002132.SZ,恒星科技,http://www.hengxingchinese.com 
民营企业,002133.SZ,广宇集团,http://www.cosmosgroup.com.cn 
未知,002134.SZ,天津普林,http://www.toppcb.com 
民营企业,002135.SZ,东南网架,http://www.dongnanwangjia.com 
民营企业,002136.SZ,安纳达,http://www.andty.com 
民营企业,002137.SZ,麦达数字,http://www.mindatagroup.com 
中外合资企业,002138.SZ,顺络电子,http://www.sunlordinc.com 
民营相对控股企业,002139.SZ,拓邦股份,http://www.topband.com.cn 
国有企业,002140.SZ,东华科技,http://www.chinaecec.com 
民营相对控股企业,002141.SZ,贤丰控股,http://www.sz002141.com 
未知,002142.SZ,宁波银行,http://www.nbcb.com.cn 
民营企业,002144.SZ,宏达高科,http://www.zjhongda.com.cn 
民营企业,002145.SZ,中核钛白,http://www.zhtb.com 
民营企业,002146.SZ,荣盛发展,http://www.risesun.cn 
民营企业,002147.SZ,*ST新光,http://www.xgycgroup.com 
民营企业,002148.SZ,北纬科技,http://www.bisp.com 
未知,002149.SZ,西部材料,http://www.c-wmm.com 
民营相对控股企业,002150.SZ,通润装备,http://www.tongrunindustries.com 
民营企业,002151.SZ,北斗星通,http://www.BDStar.com 
未知,002152.SZ,广电运通,http://www.grgbanking.com 
民营企业,002153.SZ,石基信息,http://www.shijigroup.com 
民营企业,002154.SZ,报喜鸟,http://www.baoxiniao.com.cn 
未知,002155.SZ,湖南黄金,http://www.hngoldcorp.com 
民营相对控股企业,002156.SZ,通富微电,http://www.tfme.com 
民营企业,002157.SZ,正邦科技,http://www.zhengbang.com 
中外合资企业,002158.SZ,汉钟精机,http://www.hanbell.com.cn 
民营企业,002159.SZ,三特索道,http://www.sante.com.cn 
民营企业,002160.SZ,常铝股份,http://www.alcha.com 
民营相对控股企业,002161.SZ,远望谷,http://www.invengo.cn 
中外合资企业,002162.SZ,悦心健康,http://www.everjoyhealth.com 
未知,002163.SZ,海南发展,http://www.sanxinglass.com 
民营企业,002164.SZ,宁波东力,http://www.donly.com.cn 
民营相对控股企业,002165.SZ,红宝丽,http://www.hongbaoli.com 
民营企业,002166.SZ,莱茵生物,http://www.layn.com.cn 
国有相对控股企业,002167.SZ,东方锆业,http://www.orientzr.com 
民营企业,002168.SZ,惠程科技,http://www.hifuture.com 
民营企业,002169.SZ,智光电气,http://www.gzzg.com.cn 
民营企业,002170.SZ,芭田股份,http://www.batian.com.cn 
民营企业,002171.SZ,楚江新材,http://www.ahcjxc.com 
民营企业,002172.SZ,澳洋健康,http://www.aykj.cn 
民营企业,002173.SZ,创新医疗,http://www.chxyl.com 
民营企业,002174.SZ,游族网络,http://www.yoozoo.com 
民营企业,002175.SZ,*ST东网,http://www.eastwindows.com 
民营相对控股企业,002176.SZ,*ST江特,http://www.jiangte.com.cn 
民营企业,002177.SZ,御银股份,http://www.kingteller.com.cn 
民营企业,002178.SZ,延华智能,http://www.chinaforwards.com 
国有企业,002179.SZ,中航光电,http://www.jonhon.cn 
民营相对控股企业,002180.SZ,纳思达,http://www.apexmic.cn 
未知,002181.SZ,粤传媒,http://www.gdgzrb.com 
民营相对控股企业,002182.SZ,云海金属,http://www.rsm.com.cn 
未知,002183.SZ,怡亚通,http://www.eascs.com 
民营企业,002184.SZ,海得控制,http://www.hite.com.cn 
民营企业,002185.SZ,华天科技,http://www.tshtkj.com 
未知,002186.SZ,全聚德,http://www.quanjude.com.cn 
未知,002187.SZ,广百股份,http://www.grandbuy.com.cn 
民营企业,002188.SZ,ST巴士,http://www.busonline.com 
国有企业,002189.SZ,中光学,http://www.lida-oe.com 
国有企业,002190.SZ,成飞集成,http://www.cac-citc.com 
民营企业,002191.SZ,劲嘉股份,http://www.jinjia.com 
民营企业,002192.SZ,*ST融捷,http://www.luxiang.cn 
民营相对控股企业,002193.SZ,如意集团,http://www.shandongruyi.com 
民营企业,002194.SZ,武汉凡谷,http://www.fingu.com 
民营企业,002195.SZ,二三四五,http://www.2345.net 
未知,002196.SZ,方正电机,http://www.fdm.com.cn 
民营企业,002197.SZ,证通电子,http://www.szzt.com.cn 
民营企业,002198.SZ,嘉应制药,http://www.gdjyzy.com.cn 
民营企业,002199.SZ,东晶电子,http://www.ecec.com.cn 
未知,002200.SZ,ST云投,http://www.yt-eco.com 
民营企业,002201.SZ,九鼎新材,http://www.cjdg.com 
未知,002202.SZ,金风科技,http://www.goldwind.com.cn 
中外合资企业,002203.SZ,海亮股份,http://www.hailiang.com 
未知,002204.SZ,大连重工,http://www.dhidcw.com 
国有企业,002205.SZ,国统股份,http://www.xjgt.com 
民营企业,002206.SZ,海利得,http://www.halead.com 
民营相对控股企业,002207.SZ,准油股份,http://www.zygf.com.cn 
未知,002208.SZ,合肥城建,http://www.hucd.cn 
民营相对控股企业,002209.SZ,达意隆,http://www.tech-long.com 
民营企业,002210.SZ,*ST飞马,http://www.fmscm.com 
民营相对控股企业,002211.SZ,宏达新材,http://www.002211sh.com 
民营企业,002212.SZ,南洋股份,http://www.nanyangcable.com 
民营企业,002213.SZ,特尔佳,http://www.terca.cn 
民营相对控股企业,002214.SZ,大立科技,http://www.dali-tech.com 
民营企业,002215.SZ,诺普信,http://www.noposion.com 
中外合资企业,002216.SZ,三全食品,http://www.sanquan.com 
未知,002217.SZ,合力泰,http://www.holitech.net 
民营企业,002218.SZ,拓日新能,"http://www.topraysolar.com,www.topraysolar.cn "
民营企业,002219.SZ,*ST恒康,http://www.hkmg.com 
民营企业,002220.SZ,天宝退,http://www.cn-tianbao.com 
民营企业,002221.SZ,东华能源,http://www.chinadhe.com 
国有企业,002222.SZ,福晶科技,http://www.castech.com 
民营相对控股企业,002223.SZ,鱼跃医疗,http://www.yuyue.com.cn 
民营企业,002224.SZ,三力士,http://www.v-belt.com 
民营企业,002225.SZ,濮耐股份,http://www.punai.com 
民营企业,002226.SZ,江南化工,http://www.ahjnhg.com 
中外合资企业,002227.SZ,奥特迅,http://www.atc-a.com 
民营企业,002228.SZ,合兴包装,http://www.hxpp.com.cn 
民营企业,002229.SZ,鸿博股份,http://www.hb-print.com.cn 
民营企业,002230.SZ,科大讯飞,http://www.iflytek.com 
民营相对控股企业,002231.SZ,奥维通信,http://www.syallwin.com 
国有企业,002232.SZ,启明信息,http://www.qm.cn 
民营相对控股企业,002233.SZ,塔牌集团,http://www.tapai.com 
民营企业,002234.SZ,民和股份,http://www.minhe.cn 
民营相对控股企业,002235.SZ,安妮股份,http://www.anne.com.cn 
民营企业,002236.SZ,大华股份,http://www.dahuatech.com 
未知,002237.SZ,恒邦股份,http://www.hbyl.cn 
未知,002238.SZ,天威视讯,http://www.topway.com.cn 
民营企业,002239.SZ,奥特佳,http://www.aotecar.com 
民营相对控股企业,002240.SZ,威华股份,http://www.gdweihua.cn 
民营企业,002241.SZ,歌尔股份,http://www.goertek.com 
民营相对控股企业,002242.SZ,九阳股份,http://www.joyoung.com 
未知,002243.SZ,通产丽星,http://www.beautystar.cn 
民营企业,002244.SZ,滨江集团,http://www.binjiang.com.cn 
民营企业,002245.SZ,澳洋顺昌,http://www.aucksun.com 
国有企业,002246.SZ,北化股份,http://www.bhgf.norincogroup.com.cn 
民营企业,002247.SZ,*ST聚力,http://www.dilong.cc 
民营企业,002248.SZ,华东数控,"http://www.huadongcnc.com,www.002248.net "
民营企业,002249.SZ,大洋电机,http://www.broad-ocean.com 
民营企业,002250.SZ,联化科技,http://www.lianhetech.com 
民营企业,002251.SZ,步步高,http://www.bbg.com.cn 
中外合资企业,002252.SZ,上海莱士,http://www.raas-corp.com 
民营相对控股企业,002253.SZ,川大智胜,http://www.wisesoft.com.cn 
未知,002254.SZ,泰和新材,http://www.tayho.com.cn 
民营企业,002255.SZ,*ST海陆,http://www.hailu-boiler.cn 
民营企业,002256.SZ,*ST兆新,http://www.szsunrisene.com 
国有企业,002258.SZ,利尔化学,http://www.lierchem.com 
国有企业,002259.SZ,*ST升达,http://www.shengdawood.com 
民营企业,002261.SZ,拓维信息,http://www.talkweb.com.cn 
民营企业,002262.SZ,恩华药业,http://www.nhwa-group.com 
未知,002263.SZ,大东南,http://www.chinaddn.com 
民营企业,002264.SZ,新华都,http://www.nhd-mart.com 
国有企业,002265.SZ,西仪股份,http://www.ynxygf.com 
民营企业,002266.SZ,浙富控股,http://www.zhefu.cn 
未知,002267.SZ,陕天然气,http://www.shaanxigas.com 
国有企业,002268.SZ,卫士通,http://www.westone.com.cn 
民营企业,002269.SZ,美邦服饰,http://www.corp.metersbonwe.com 
民营企业,002270.SZ,华明装备,http://www.huaming.com 
民营企业,002271.SZ,东方雨虹,http://www.yuhong.com.cn 
民营企业,002272.SZ,川润股份,http://www.chuanrun.cn 
民营企业,002273.SZ,水晶光电,http://www.crystal-optech.com 
民营相对控股企业,002274.SZ,华昌化工,http://www.huachangchem.cn 
民营企业,002275.SZ,桂林三金,http://www.sanjin.com.cn 
民营企业,002276.SZ,万马股份,http://www.wanma-cable.cn 
民营企业,002277.SZ,友阿股份,http://www.your-mart.cn 
民营企业,002278.SZ,神开股份,http://www.shenkai.com 
民营企业,002279.SZ,久其软件,http://www.jiuqi.com.cn 
民营相对控股企业,002280.SZ,*ST联络,http://www.lianluo.com 
国有企业,002281.SZ,光迅科技,http://www.accelink.com 
民营企业,002282.SZ,博深股份,http://www.bosuntools.com 
民营相对控股企业,002283.SZ,天润工业,http://www.tianrun.com 
民营企业,002284.SZ,亚太股份,http://www.apg.cn 
中外合资企业,002285.SZ,世联行,http://www.worldunion.com.cn 
民营企业,002286.SZ,保龄宝,http://www.blb-cn.com 
民营相对控股企业,002287.SZ,奇正藏药,http://www.cheezheng.com.cn 
民营相对控股企业,002288.SZ,超华科技,http://www.chaohuatech.com 
民营企业,002289.SZ,ST宇顺,http://www.szsuccess.com.cn 
民营企业,002290.SZ,ST中科创,http://www.szhssm.com.cn 
中外合资企业,002291.SZ,星期六,http://www.st-sat.com 
民营企业,002292.SZ,奥飞娱乐,http://www.gdalpha.com 
民营相对控股企业,002293.SZ,罗莱生活,http://www.luolai.com.cn 
中外合资企业,002294.SZ,信立泰,http://www.salubris.cn 
民营相对控股企业,002295.SZ,精艺股份,http://www.jingyimetal.com 
民营企业,002296.SZ,辉煌科技,http://www.hhkj.cn 
未知,002297.SZ,博云新材,http://www.hnboyun.com.cn 
民营相对控股企业,002298.SZ,中电兴发,http://www.ah-zdxl.com 
民营企业,002299.SZ,圣农发展,http://www.sunnercn.com 
民营相对控股企业,002300.SZ,太阳电缆,http://www.npcable.com 
民营相对控股企业,002301.SZ,齐心集团,http://www.qx.com 
国有企业,002302.SZ,西部建设,http://cwcg.cscec.com 
民营企业,002303.SZ,美盈森,http://www.szmys.com 
未知,002304.SZ,洋河股份,http://www.chinayanghe.com 
国有企业,002305.SZ,南国置业,http://www.langold.com.cn 
民营企业,002306.SZ,ST云网,http://www.cltg.com.cn 
未知,002307.SZ,北新路桥,http://www.bxlq.com 
中外合资企业,002308.SZ,威创股份,http://www.vtron.com 
民营企业,002309.SZ,中利集团,http://www.zhongli.com 
未知,002310.SZ,东方园林,http://www.orientscape.com 
民营相对控股企业,002311.SZ,海大集团,http://www.haid.com.cn 
民营相对控股企业,002312.SZ,三泰控股,http://www.isantai.com 
民营企业,002313.SZ,日海智能,http://www.sunseagroup.com 
国有企业,002314.SZ,南山控股,http://www.xnskg.cn 
民营企业,002315.SZ,焦点科技,http://www.focuschina.com 
中外合资企业,002316.SZ,亚联发展,http://www.asialink.com 
民营企业,002317.SZ,众生药业,http://www.zspcl.com 
民营企业,002318.SZ,久立特材,http://www.jiuli.com 
民营企业,002319.SZ,*ST乐通,http://www.letongink.com 
国有企业,002320.SZ,海峡股份,http://www.hnss.net.cn 
未知,002321.SZ,华英农业,http://www.hua-ying.com 
民营企业,002322.SZ,理工环科,http://www.lgom.com.cn 
民营相对控股企业,002323.SZ,*ST雅博,http://www.yabaite.com 
民营企业,002324.SZ,普利特,http://www.pret.com.cn 
民营企业,002325.SZ,洪涛股份,http://www.szhongtao.cn 
民营相对控股企业,002326.SZ,永太科技,http://www.yongtaitech.com 
民营企业,002327.SZ,富安娜,http://www.fuanna.com 
民营企业,002328.SZ,新朋股份,http://www.xinpeng.com 
民营企业,002329.SZ,皇氏集团,http://www.gxhsry.com 
民营相对控股企业,002330.SZ,得利斯,http://www.delisi.com.cn 
民营企业,002331.SZ,皖通科技,http://www.wantong-tech.net 
未知,002332.SZ,仙琚制药,http://www.xjpharma.com 
中外合资企业,002333.SZ,ST罗普,http://www.lpsk.com.cn 
民营企业,002334.SZ,英威腾,http://www.invt.com.cn 
民营企业,002335.SZ,科华恒盛,http://www.kehua.com.cn 
未知,002336.SZ,ST人乐,http://www.renrenle.cn 
民营企业,002337.SZ,赛象科技,http://www.chinarpm.com 
国有企业,002338.SZ,奥普光电,http://www.up-china.com 
民营企业,002339.SZ,积成电子,http://www.ieslab.com.cn 
民营企业,002340.SZ,格林美,http://www.gem.com.cn 
民营企业,002341.SZ,新纶科技,http://www.szselen.com 
民营相对控股企业,002342.SZ,巨力索具,http://www.julisling.com 
未知,002343.SZ,慈文传媒,http://www.ciwen.com.cn 
未知,002344.SZ,海宁皮城,http://www.zgpgc.com 
民营企业,002345.SZ,潮宏基,http://www.chjchina.com 
民营企业,002346.SZ,柘中股份,http://www.ch-zzcc.com 
民营相对控股企业,002347.SZ,泰尔股份,http://www.taiergroup.com 
民营相对控股企业,002348.SZ,高乐股份,http://www.高乐股份.com 
未知,002349.SZ,精华制药,http://www.ntjhzy.com 
民营相对控股企业,002350.SZ,北京科锐,http://www.creat-da.com.cn 
民营企业,002351.SZ,漫步者,http://www.edifier.com 
民营企业,002352.SZ,顺丰控股,http://www.sf-express.com 
民营企业,002353.SZ,杰瑞股份,http://www.jereh.com 
民营企业,002354.SZ,*ST天娱,http://www.tianshenyule.com 
民营企业,002355.SZ,兴民智通,http://www.xingmin.com 
中外合资企业,002356.SZ,*ST赫美,http://www.hemei.cn 
民营企业,002357.SZ,富临运业,http://www.scflyy.cn 
民营企业,002358.SZ,森源电气,http://www.hnsyec.com 
民营企业,002359.SZ,*ST北讯,http://www.northcomgroup.com 
民营企业,002360.SZ,同德化工,http://www.tondchem.com 
民营企业,002361.SZ,神剑股份,http://www.shen-jian.com 
民营相对控股企业,002362.SZ,汉王科技,http://www.hanwang.com.cn 
民营企业,002363.SZ,隆基机械,http://www.sdljjx.com.cn 
民营企业,002364.SZ,中恒电气,http://www.hzzh.com 
民营企业,002365.SZ,永安药业,http://www.chinataurine.com 
民营相对控股企业,002366.SZ,台海核电,http:// 
民营企业,002367.SZ,康力电梯,http://www.canny-elevator.com 
国有企业,002368.SZ,太极股份,http://www.taiji.com.cn 
民营企业,002369.SZ,卓翼科技,http://www.zowee.com.cn 
民营企业,002370.SZ,亚太药业,http://www.ytyaoye.com 
未知,002371.SZ,北方华创,http://www.naura.com 
民营相对控股企业,002372.SZ,伟星新材,http://www.vasen.com 
民营企业,002373.SZ,千方科技,http://www.ctfo.com 
民营企业,002374.SZ,丽鹏股份,http://www.lp.com.cn 
民营企业,002375.SZ,亚厦股份,http://www.chinayasha.com 
未知,002376.SZ,新北洋,http://www.snbc.cn 
民营企业,002377.SZ,国创高新,http://www.guochuang.com.cn 
民营相对控股企业,002378.SZ,章源钨业,http://www.zy-tungsten.com 
民营企业,002379.SZ,宏创控股,http://www.hongchuangholding.com 
民营企业,002380.SZ,科远智慧,http://www.sciyon.com 
民营企业,002381.SZ,双箭股份,http://www.doublearrow.net 
民营相对控股企业,002382.SZ,蓝帆医疗,http://www.bluesail.cn 
未知,002383.SZ,合众思壮,http://www.UniStrong.com 
民营企业,002384.SZ,东山精密,http://www.dsbj.com 
民营企业,002385.SZ,大北农,http://www.dbn.com.cn 
未知,002386.SZ,天原集团,http://www.ybty.com 
民营企业,002387.SZ,维信诺,http://www.visionox.com 
民营企业,002388.SZ,新亚制程,http://www.sunyes.cn 
国有企业,002389.SZ,航天彩虹,http://www.nykj.cc 
民营企业,002390.SZ,信邦制药,http://www.xinbang.com 
民营企业,002391.SZ,长青股份,http://www.jscq.com 
民营企业,002392.SZ,北京利尔,http://www.bjlirr.com 
未知,002393.SZ,力生制药,http://www.lishengpharma.com 
民营相对控股企业,002394.SZ,联发股份,http://www.lianfa.cn 
民营企业,002395.SZ,双象股份,http://www.sxcxgf.com 
未知,002396.SZ,星网锐捷,http://www.star-net.cn 
民营企业,002397.SZ,梦洁股份,http://www.mendale.com.cn 
民营企业,002398.SZ,垒知集团,http://www.lets.com 
民营企业,002399.SZ,海普瑞,http://www.hepalink.com 
未知,002400.SZ,省广集团,http://www.gimc.cn 
国有企业,002401.SZ,中远海科,http://tech.coscoshipping.com 
民营相对控股企业,002402.SZ,和而泰,http://www.szhittech.com 
民营企业,002403.SZ,爱仕达,http://www.chinaasd.com 
民营企业,002404.SZ,嘉欣丝绸,http://www.chinesesilk.cn 
民营企业,002405.SZ,四维图新,http://www.navinfo.com 
民营企业,002406.SZ,远东传动,http://www.yodonchina.com 
民营相对控股企业,002407.SZ,多氟多,http://www.dfdchem.com 
民营相对控股企业,002408.SZ,齐翔腾达,http://www.qxtdgf.com 
民营企业,002409.SZ,雅克科技,http://www.yokechem.com 
民营企业,002410.SZ,广联达,http://www.glodon.com 
民营企业,002411.SZ,延安必康,http://www.bikang.com.cn 
民营相对控股企业,002412.SZ,汉森制药,http://www.hansenzy.com 
民营企业,002413.SZ,雷科防务,http://www.racodf.com 
民营企业,002414.SZ,高德红外,http://www.wuhan-guide.com 
国有企业,002415.SZ,海康威视,http://www.hikvision.com 
民营企业,002416.SZ,爱施德,http://www.aisidi.com 
民营企业,002417.SZ,深南股份,http://www.sunafin.com 
民营企业,002418.SZ,*ST康盛,http://www.kasun.cn 
国有企业,002419.SZ,天虹股份,http://www.rainbow.cn 
民营企业,002420.SZ,*ST毅昌,http://www.echom.com 
民营企业,002421.SZ,达实智能,http://www.chn-das.com 
民营企业,002422.SZ,科伦药业,http://www.kelun.com 
国有企业,002423.SZ,中粮资本,http://www.zssw.com 
民营企业,002424.SZ,贵州百灵,http://www.gzbl.com 
中外合资企业,002425.SZ,凯撒文化,http://www.kaiser.com.cn 
民营企业,002426.SZ,*ST胜利,http://www.vicsz.com 
国有企业,002427.SZ,*ST尤夫,http://www.unifull.com 
民营相对控股企业,002428.SZ,云南锗业,http://www.sino-ge.com 
民营企业,002429.SZ,兆驰股份,http://www.szmtc.com.cn 
未知,002430.SZ,杭氧股份,http://www.hangyang.com 
未知,002431.SZ,棕榈股份,http://www.palm-la.com 
民营相对控股企业,002432.SZ,九安医疗,http://www.jiuan.com 
民营企业,002433.SZ,太安堂,http://www.tatonline.net 
民营企业,002434.SZ,万里扬,http://www.zjwly.com 
民营企业,002435.SZ,长江健康,http://www.cjrfjx.com 
民营企业,002436.SZ,兴森科技,http://www.chinafastprint.com 
民营企业,002437.SZ,誉衡药业,http://www.gloria.cc 
民营企业,002438.SZ,江苏神通,http://www.stfm.cn 
民营相对控股企业,002439.SZ,启明星辰,http://www.venustech.com.cn 
民营企业,002440.SZ,闰土股份,http://www.runtuchem.com 
